"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","REGIONTYPE","Geography Level","ASGS_2016","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","101061541","Yass","A","Annual","2016","2016",253,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","101061542","Yass Region","A","Annual","2016","2016",484,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","101061542","Yass Region","A","Annual","2016","2016",530,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","101061543","Young","A","Annual","2016","2016",284,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","101061543","Young","A","Annual","2016","2016",344,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","101061544","Young Region","A","Annual","2016","2016",233,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","101061544","Young Region","A","Annual","2016","2016",276,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103011058","Bathurst","A","Annual","2016","2016",703,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103011058","Bathurst","A","Annual","2016","2016",738,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103011059","Bathurst - East","A","Annual","2016","2016",354,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103011059","Bathurst - East","A","Annual","2016","2016",384,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103011060","Bathurst Region","A","Annual","2016","2016",312,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103011060","Bathurst Region","A","Annual","2016","2016",270,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103011061","Oberon","A","Annual","2016","2016",168,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103011061","Oberon","A","Annual","2016","2016",148,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103021062","Condobolin","A","Annual","2016","2016",166,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103021062","Condobolin","A","Annual","2016","2016",181,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103021063","Cowra","A","Annual","2016","2016",254,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103021063","Cowra","A","Annual","2016","2016",294,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103021064","Cowra Region","A","Annual","2016","2016",189,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103021064","Cowra Region","A","Annual","2016","2016",196,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103021065","Forbes","A","Annual","2016","2016",315,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103021065","Forbes","A","Annual","2016","2016",304,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103021066","Grenfell","A","Annual","2016","2016",106,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103021066","Grenfell","A","Annual","2016","2016",109,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103021067","Parkes (NSW)","A","Annual","2016","2016",325,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103021067","Parkes (NSW)","A","Annual","2016","2016",342,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103021068","Parkes Region","A","Annual","2016","2016",131,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103021068","Parkes Region","A","Annual","2016","2016",102,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103021069","West Wyalong","A","Annual","2016","2016",150,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103021069","West Wyalong","A","Annual","2016","2016",173,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103031070","Lithgow","A","Annual","2016","2016",401,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103031070","Lithgow","A","Annual","2016","2016",358,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103031071","Lithgow Region","A","Annual","2016","2016",306,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103031071","Lithgow Region","A","Annual","2016","2016",282,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103031072","Mudgee","A","Annual","2016","2016",378,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103031072","Mudgee","A","Annual","2016","2016",408,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103031073","Mudgee Region - East","A","Annual","2016","2016",125,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103031073","Mudgee Region - East","A","Annual","2016","2016",130,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103031074","Mudgee Region - West","A","Annual","2016","2016",403,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103031074","Mudgee Region - West","A","Annual","2016","2016",358,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103031075","Wollangambe - Wollemi","A","Annual","2016","2016",0,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103031075","Wollangambe - Wollemi","A","Annual","2016","2016",0,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103041076","Blayney","A","Annual","2016","2016",265,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103041076","Blayney","A","Annual","2016","2016",244,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103041077","Orange","A","Annual","2016","2016",553,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103041077","Orange","A","Annual","2016","2016",638,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103041078","Orange - North","A","Annual","2016","2016",610,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103041078","Orange - North","A","Annual","2016","2016",655,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","103041079","Orange Region","A","Annual","2016","2016",416,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","103041079","Orange Region","A","Annual","2016","2016",398,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","104011080","Grafton","A","Annual","2016","2016",500,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","104011080","Grafton","A","Annual","2016","2016",573,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","104011081","Grafton Region","A","Annual","2016","2016",496,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","104011081","Grafton Region","A","Annual","2016","2016",566,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","104011082","Maclean - Yamba - Iluka","A","Annual","2016","2016",413,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","104011082","Maclean - Yamba - Iluka","A","Annual","2016","2016",503,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","104021083","Bellingen","A","Annual","2016","2016",176,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","104021083","Bellingen","A","Annual","2016","2016",234,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","104021084","Coffs Harbour - North","A","Annual","2016","2016",518,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","104021084","Coffs Harbour - North","A","Annual","2016","2016",572,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","104021085","Coffs Harbour - South","A","Annual","2016","2016",260,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","104021085","Coffs Harbour - South","A","Annual","2016","2016",339,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","104021086","Coramba - Nana Glen - Bucca","A","Annual","2016","2016",158,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","104021086","Coramba - Nana Glen - Bucca","A","Annual","2016","2016",160,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","104021087","Dorrigo","A","Annual","2016","2016",76,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","104021087","Dorrigo","A","Annual","2016","2016",121,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","104021088","Korora - Emerald Beach","A","Annual","2016","2016",289,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","104021088","Korora - Emerald Beach","A","Annual","2016","2016",364,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","104021089","Sawtell - Boambee","A","Annual","2016","2016",603,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","104021089","Sawtell - Boambee","A","Annual","2016","2016",700,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","104021090","Urunga","A","Annual","2016","2016",153,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","104021090","Urunga","A","Annual","2016","2016",169,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","104021091","Woolgoolga - Arrawarra","A","Annual","2016","2016",346,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","104021091","Woolgoolga - Arrawarra","A","Annual","2016","2016",395,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","105011092","Bourke - Brewarrina","A","Annual","2016","2016",154,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","105011092","Bourke - Brewarrina","A","Annual","2016","2016",175,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","105011093","Cobar","A","Annual","2016","2016",135,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","105011093","Cobar","A","Annual","2016","2016",113,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","105011094","Coonamble","A","Annual","2016","2016",161,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","105011094","Coonamble","A","Annual","2016","2016",142,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","105011095","Nyngan - Warren","A","Annual","2016","2016",154,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","105011095","Nyngan - Warren","A","Annual","2016","2016",172,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","105011096","Walgett - Lightning Ridge","A","Annual","2016","2016",196,,
"ERP","Estimated Resident Population","2","Females","A45","45 - 49","SA2","Statistical Area Level 2","105011096","Walgett - Lightning Ridge","A","Annual","2016","2016",214,,
"ERP","Estimated Resident Population","1","Males","A45","45 - 49","SA2","Statistical Area Level 2","105021097","Broken Hill","A","Annual","2016","2016",568,,
